Intron File Name,Time in Minutes,Nucleus Index,Nucleus Centroid X,Nucleus Centroid Y,Nucleus Major Axis Length,Nucleus Major Axis Angle,Total Marker Object Count,Marker Object Index,Marker Centroid X,Marker Centroid Y,Marker Distance to Nucleus Centroid,Marker Distance to Nucleus Boundary,Marker Angle from Nucleus Major Axis
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_3_R3D_D3D_PRJ_w676.tif,120,7,823.419919,596.583943,77.103826,46.486260,2,2,803.636364,607.454545,22.573415,14.228354,104.725971
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_4_R3D_D3D_PRJ_w676.tif,120,1,188.568604,366.287238,130.816666,77.759608,2,1,164.000000,383.000000,29.714184,10.816308,68.014945
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_4_R3D_D3D_PRJ_w676.tif,120,1,188.568604,366.287238,130.816666,77.759608,2,2,221.857143,375.761905,34.610636,7.483147,298.127937
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_4_R3D_D3D_PRJ_w676.tif,120,2,529.370286,284.054295,111.220502,-56.721449,1,1,550.538462,310.153846,33.604735,7.351465,107.677490
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_4_R3D_D3D_PRJ_w676.tif,120,3,657.034107,731.484632,92.698436,20.079883,3,1,635.833333,744.916667,25.097656,11.562477,127.563266
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_4_R3D_D3D_PRJ_w676.tif,120,3,657.034107,731.484632,92.698436,20.079883,3,2,664.000000,704.111111,28.245944,2.295815,264.197454
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_4_R3D_D3D_PRJ_w676.tif,120,3,657.034107,731.484632,92.698436,20.079883,3,3,678.266667,723.666667,22.626139,17.663367,319.706085
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_4_R3D_D3D_PRJ_w676.tif,120,4,745.156722,567.565898,77.129761,76.226628,2,1,730.521739,539.347826,31.787455,7.256979,166.360371
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_4_R3D_D3D_PRJ_w676.tif,120,4,745.156722,567.565898,77.129761,76.226628,2,2,744.000000,558.055556,9.580429,29.328699,186.838672
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,120,1,122.181353,357.656434,95.047357,88.605210,1,1,138.235294,382.117647,29.258845,11.974288,328.117823
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,120,2,251.419808,837.228230,69.835521,-28.688495,1,1,264.000000,861.166667,27.042744,5.676626,90.965549
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,120,3,304.239414,209.325710,96.628153,6.493964,1,1,326.314286,194.657143,26.504091,12.586086,319.902331
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,120,4,326.241462,406.204114,85.428333,51.621390,1,1,331.913043,438.478261,32.768695,8.583235,28.411708
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,120,5,473.284236,166.937898,89.286057,-74.398030,3,1,441.923077,168.230769,31.387797,6.951934,252.037334
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,120,5,473.284236,166.937898,89.286057,-74.398030,3,2,498.500000,154.666667,28.043143,9.249877,48.448196
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,120,5,473.284236,166.937898,89.286057,-74.398030,3,3,500.071429,180.714286,30.122127,6.775522,101.614339
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,120,6,497.760178,241.947848,89.805345,-7.736605,2,1,516.727273,228.886364,23.029395,18.754152,333.183784
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,120,6,497.760178,241.947848,89.805345,-7.736605,2,2,517.101449,263.231884,28.759259,13.213634,55.474492
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,120,7,497.948113,392.603229,100.044990,-88.519518,2,1,495.863636,358.000000,34.665956,15.024805,355.072222
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,120,7,497.948113,392.603229,100.044990,-88.519518,2,2,505.642857,399.178571,10.121473,27.055278,129.034196
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_7_R3D_D3D_PRJ_w676.tif,120,1,455.787166,293.956955,90.801982,-17.079131,2,1,419.266667,293.733333,36.521184,9.266002,197.429959
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_7_R3D_D3D_PRJ_w676.tif,120,1,455.787166,293.956955,90.801982,-17.079131,2,2,428.764151,309.245283,31.047968,13.565260,167.580028
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_7_R3D_D3D_PRJ_w676.tif,120,2,478.466059,383.861352,96.881371,79.156084,3,1,472.875000,421.312500,37.866192,8.723344,19.334859
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_7_R3D_D3D_PRJ_w676.tif,120,2,478.466059,383.861352,96.881371,79.156084,3,2,479.571429,394.761905,10.956455,38.390920,5.053637
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_7_R3D_D3D_PRJ_w676.tif,120,2,478.466059,383.861352,96.881371,79.156084,3,3,488.714286,365.571429,20.965386,27.057724,220.106738
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_7_R3D_D3D_PRJ_w676.tif,120,3,569.935575,852.234548,107.540690,29.890049,4,1,534.238095,845.047619,36.413761,13.580603,161.493068
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_7_R3D_D3D_PRJ_w676.tif,120,3,569.935575,852.234548,107.540690,29.890049,4,2,558.294118,853.588235,11.719897,27.506223,143.477293
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_7_R3D_D3D_PRJ_w676.tif,120,3,569.935575,852.234548,107.540690,29.890049,4,3,586.700000,837.450000,22.352378,5.508145,288.700877
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_7_R3D_D3D_PRJ_w676.tif,120,3,569.935575,852.234548,107.540690,29.890049,4,4,587.652174,878.608696,31.772213,14.940895,26.219070
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,1,87.048980,506.712127,91.241438,43.709211,3,1,91.322581,490.225806,17.031219,21.005645,240.823189
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,1,87.048980,506.712127,91.241438,43.709211,3,2,102.434783,533.608696,30.986260,11.784416,16.519684
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,1,87.048980,506.712127,91.241438,43.709211,3,3,117.090909,491.363636,33.735643,3.211141,289.228195
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,2,270.368173,230.251726,102.615788,51.940994,2,1,247.285714,210.785714,30.194793,18.519176,168.200774
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,2,270.368173,230.251726,102.615788,51.940994,2,2,308.750000,237.833333,39.123463,4.396704,319.232861
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,3,344.269944,197.659994,112.258630,64.057604,3,1,329.500000,218.300000,25.380329,14.461437,61.529824
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,3,344.269944,197.659994,112.258630,64.057604,3,2,337.000000,149.200000,49.002277,4.303135,197.410537
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,3,344.269944,197.659994,112.258630,64.057604,3,3,352.720000,173.240000,25.840657,19.290814,225.029562
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,4,354.124486,436.930300,107.447662,-75.524766,2,1,322.125000,453.375000,35.977706,7.994084,228.325902
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,4,354.124486,436.930300,107.447662,-75.524766,2,2,363.736842,398.684211,39.435526,14.067136,359.632660
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,5,367.671211,705.860743,103.576059,-79.890684,1,1,344.612903,739.645161,40.903209,10.064971,204.204732
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,6,445.950631,651.901403,117.004273,37.469289,3,1,426.882353,636.294118,24.641156,34.923740,181.830855
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,6,445.950631,651.901403,117.004273,37.469289,3,2,428.896552,613.379310,42.128295,7.005845,208.651305
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,6,445.950631,651.901403,117.004273,37.469289,3,3,491.880952,665.428571,47.880880,6.314179,338.941204
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,7,483.588738,763.477789,83.024093,-8.834667,2,1,480.142857,732.357143,31.310841,4.347995,272.516243
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,7,483.588738,763.477789,83.024093,-8.834667,2,2,511.545455,744.363636,33.866338,5.576544,334.474047
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,8,529.652967,511.168627,122.494898,-42.211854,2,1,536.071429,469.464286,42.195364,7.519149,320.961250
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,8,529.652967,511.168627,122.494898,-42.211854,2,2,574.727273,496.727273,47.331235,8.710426,24.446918
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,9,539.914900,603.538095,106.620823,-66.824671,4,1,527.000000,639.000000,37.740447,12.645526,176.835830
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,9,539.914900,603.538095,106.620823,-66.824671,4,2,531.181818,628.181818,26.145359,24.240614,176.337648
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,9,539.914900,603.538095,106.620823,-66.824671,4,3,565.250000,567.666667,43.916132,8.185718,12.057284
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,9,539.914900,603.538095,106.620823,-66.824671,4,4,569.000000,597.100000,29.789127,11.195190,54.343291
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,10,584.224920,736.640919,118.595953,70.943984,4,1,555.500000,730.500000,29.374001,20.010937,121.123267
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,10,584.224920,736.640919,118.595953,70.943984,4,2,566.411765,708.088235,33.653592,24.991241,167.097224
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,10,584.224920,736.640919,118.595953,70.943984,4,3,599.789474,785.578947,51.353539,8.696587,1.412949
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,10,584.224920,736.640919,118.595953,70.943984,4,4,617.862069,772.448276,49.128654,8.977704,335.845982
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,11,639.532996,586.293108,114.337221,50.543004,3,1,615.400000,589.218182,24.309619,21.579621,122.546092
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,11,639.532996,586.293108,114.337221,50.543004,3,2,663.194444,613.083333,35.743255,19.658073,358.005668
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,11,639.532996,586.293108,114.337221,50.543004,3,3,670.631579,594.105263,32.064803,16.824539,323.558263
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_8_R3D_D3D_PRJ_w676.tif,120,12,754.477149,337.728247,116.709040,19.417681,1,1,747.866667,351.866667,15.607479,27.793853,95.640974
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_1_R3D_D3D_PRJ_w676.tif,30,3,266.212269,839.881176,97.082439,12.117192,2,1,235.555556,820.814815,36.102081,10.337934,199.761571
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_1_R3D_D3D_PRJ_w676.tif,30,3,266.212269,839.881176,97.082439,12.117192,2,2,287.687500,831.937500,22.897326,20.520279,327.583401
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_1_R3D_D3D_PRJ_w676.tif,30,5,613.251309,182.091422,81.320354,16.962309,2,1,590.600000,165.500000,28.077697,10.779195,199.259377
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_1_R3D_D3D_PRJ_w676.tif,30,5,613.251309,182.091422,81.320354,16.962309,2,2,590.909091,156.909091,33.664885,5.519832,211.457674
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_1_R3D_D3D_PRJ_w676.tif,30,7,874.356704,591.442477,123.328829,86.051095,3,1,840.900000,565.633333,42.254739,11.098843,131.596189
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_1_R3D_D3D_PRJ_w676.tif,30,7,874.356704,591.442477,123.328829,86.051095,3,2,862.944444,641.944444,51.775365,14.359261,16.682533
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_1_R3D_D3D_PRJ_w676.tif,30,7,874.356704,591.442477,123.328829,86.051095,3,3,887.282051,643.128205,53.277379,7.083284,349.908577
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_2_R3D_D3D_PRJ_w676.tif,30,1,259.581958,522.290291,84.864598,-44.320650,3,1,254.000000,527.090909,7.362349,36.819041,183.624324
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_2_R3D_D3D_PRJ_w676.tif,30,1,259.581958,522.290291,84.864598,-44.320650,3,2,277.944444,487.777778,39.093407,4.300634,342.335996
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_2_R3D_D3D_PRJ_w676.tif,30,1,259.581958,522.290291,84.864598,-44.320650,3,3,291.857143,519.071429,32.435300,6.221557,38.625272
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_2_R3D_D3D_PRJ_w676.tif,30,2,287.680173,178.033721,105.223572,8.709219,1,1,323.388889,150.444444,45.125166,3.561933,313.600381
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_2_R3D_D3D_PRJ_w676.tif,30,3,412.554869,605.795519,88.408144,52.592874,3,1,389.533333,620.666667,27.406973,12.286342,94.546008
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_2_R3D_D3D_PRJ_w676.tif,30,3,412.554869,605.795519,88.408144,52.592874,3,2,437.200000,609.700000,24.952504,16.954470,316.409567
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_2_R3D_D3D_PRJ_w676.tif,30,3,412.554869,605.795519,88.408144,52.592874,3,3,447.750000,616.500000,36.786997,5.459399,324.324090
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_2_R3D_D3D_PRJ_w676.tif,30,4,580.237650,241.864181,110.693270,-67.322515,1,1,601.909091,266.363636,32.708939,10.418589,115.827562
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_2_R3D_D3D_PRJ_w676.tif,30,5,624.943826,338.302885,124.326184,-4.328204,3,1,578.307692,345.000000,47.114545,13.456918,176.156194
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_2_R3D_D3D_PRJ_w676.tif,30,5,624.943826,338.302885,124.326184,-4.328204,3,2,625.541667,373.375000,35.077210,9.632382,93.351632
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_2_R3D_D3D_PRJ_w676.tif,30,5,624.943826,338.302885,124.326184,-4.328204,3,3,650.000000,319.700000,31.207037,23.422834,327.736270
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_2_R3D_D3D_PRJ_w676.tif,30,6,757.550520,517.475048,102.068604,41.263117,3,1,769.478261,489.086957,30.792122,3.436042,251.527424
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_2_R3D_D3D_PRJ_w676.tif,30,6,757.550520,517.475048,102.068604,41.263117,3,2,775.846154,552.230769,39.277097,7.460487,20.974277
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_2_R3D_D3D_PRJ_w676.tif,30,6,757.550520,517.475048,102.068604,41.263117,3,3,798.033333,520.800000,40.619127,2.973104,323.432185
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_3_R3D_D3D_PRJ_w676.tif,30,2,430.995331,184.157572,92.649879,-57.749661,3,1,391.000000,186.500000,40.063868,7.017345,234.397817
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_3_R3D_D3D_PRJ_w676.tif,30,2,430.995331,184.157572,92.649879,-57.749661,3,2,450.619048,170.428571,23.949441,21.366827,22.772537
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_3_R3D_D3D_PRJ_w676.tif,30,2,430.995331,184.157572,92.649879,-57.749661,3,3,465.187500,187.812500,34.386958,10.877479,63.851051
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_3_R3D_D3D_PRJ_w676.tif,30,3,711.680547,225.102746,111.287915,-86.005991,1,1,708.062500,202.250000,23.137378,32.644918,347.009594
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_4_R3D_D3D_PRJ_w676.tif,30,1,247.877826,364.533156,87.000000,46.338780,4,1,222.666667,331.523810,41.535762,4.419049,186.290141
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_4_R3D_D3D_PRJ_w676.tif,30,1,247.877826,364.533156,87.000000,46.338780,4,2,234.631579,334.105263,33.186138,9.799109,200.136168
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_4_R3D_D3D_PRJ_w676.tif,30,1,247.877826,364.533156,87.000000,46.338780,4,3,243.812500,351.812500,13.354474,29.175224,205.938139
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_4_R3D_D3D_PRJ_w676.tif,30,1,247.877826,364.533156,87.000000,46.338780,4,4,276.222222,355.944444,29.617068,8.009502,296.803746
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_4_R3D_D3D_PRJ_w676.tif,30,3,636.097841,596.213436,85.562842,-45.505106,1,1,601.500000,605.200000,35.745894,6.743899,210.944657
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_5_R3D_D3D_PRJ_w676.tif,30,1,245.241048,381.829166,83.725743,60.346826,2,1,242.200000,363.500000,18.579728,22.886566,200.232867
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_5_R3D_D3D_PRJ_w676.tif,30,1,245.241048,381.829166,83.725743,60.346826,2,2,278.440000,389.760000,34.133100,3.752580,313.088654
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_5_R3D_D3D_PRJ_w676.tif,30,2,289.919684,691.050090,120.208153,-20.081230,3,1,245.363636,711.727273,49.120131,8.057240,175.186569
/home/bl6/Mancini/Data/MCF-7 time course/20151026_30mins_Greb_EI_5_R3D_D3D_PRJ_w676.tif,30,2,289.919684,691.050090,120.208153,-20.081230,3,2,304.333333,696.055556,15.258046,40.775151,39.231943
